Country Name,Country Code,Indicator Name,2015,2016,2017,2018,2019,2020,Currency Unit
Germany,DEU,Getting electricity: Cost to get electricity (% of income per capita),44.4,42.0,40.8,40.2,38.5,37.0,Euro
Germany,DEU,Getting electricity: Cost to get electricity (% of income per capita) - Score,99.45169,99.48091,99.49578,99.50342,99.52487,99.54372,Euro
Germany,DEU,Getting electricity: Financial deterrents aimed at limiting outages (0-1) (DB16-20 methodology),1.0,1.0,1.0,1.0,1.0,1.0,Euro
Germany,DEU,Getting electricity: Mechanisms for monitoring outages (0-1) (DB16-20 methodology),1.0,1.0,1.0,1.0,1.0,1.0,Euro
Germany,DEU,Getting electricity: Mechanisms for restoring service (0-1) (DB16-20 methodology),1.0,1.0,1.0,1.0,1.0,1.0,Euro
Germany,DEU,Getting electricity: Minimum outage time (in minutes)  (DB16-20 methodology),3.0,3.0,3.0,3.0,3.0,3.0,Euro
Germany,DEU,Getting electricity: Price of electricity (US cents per kWh) (DB16-20 methodology),29.2,28.5,26.6,33.8,32.2,25.6,Euro
Germany,DEU,Getting electricity: Procedures (number),3.0,3.0,3.0,3.0,3.0,3.0,Euro
Germany,DEU,Getting electricity: Procedures (number) - Score,100.0,100.0,100.0,100.0,100.0,100.0,Euro
Germany,DEU,Getting electricity: Regulatory monitoring (0-1) (DB16-20 methodology),1.0,1.0,1.0,1.0,1.0,1.0,Euro
Germany,DEU,Getting electricity: Reliability of supply and transparency of tariff index (0-8) (DB16-20 methodology),8.0,8.0,8.0,8.0,8.0,8.0,Euro
Germany,DEU,Getting electricity: Reliability of supply and transparency of tariff index (0-8) (DB16-20 methodology) - Score,100.0,100.0,100.0,100.0,100.0,100.0,Euro
Germany,DEU,Getting electricity: System average interruption duration index (SAIDI) (DB16-20 methodology),0.22,0.25,0.18,0.17,0.18,0.25,Euro
Germany,DEU,Getting electricity: System average interruption frequency index (SAIFI) (DB16-20 methodology),0.29,0.2,0.2,0.2,0.2,0.3,Euro
Germany,DEU,Getting electricity: Time (days),28.0,28.0,28.0,28.0,28.0,28.0,Euro
Germany,DEU,Getting electricity: Time (days) - Score,95.65217,95.65217,95.65217,95.65217,95.65217,95.65217,Euro
Germany,DEU,Getting electricity: Total duration and frequency of outages per customer a year (0-3) (DB16-20 methodology),3.0,3.0,3.0,3.0,3.0,3.0,Euro
Germany,DEU,Other taxes (% of profits),4.3,4.3,4.3,4.3,4.3,4.1,Euro
Germany,DEU,Paying taxes: Labor tax and contributions (% of profits),21.2,21.2,21.3,21.4,21.5,21.5,Euro
Germany,DEU,Paying taxes: Payments (number per year),9.0,9.0,9.0,9.0,9.0,9.0,Euro
Germany,DEU,Paying taxes: Payments per year (number per year) - Score,90.0,90.0,90.0,90.0,90.0,90.0,Euro
Germany,DEU,Paying taxes: Profit tax (% of profits),23.3,23.2,23.2,23.2,23.2,23.2,Euro
Germany,DEU,Paying taxes: Time (hours per year),218.0,218.0,218.0,218.0,218.0,218.0,Euro
Germany,DEU,Paying taxes: Time (hours per year) - Score,73.87944,73.87944,73.87944,73.87944,73.87944,73.87944,Euro
Germany,DEU,Paying taxes: Total tax and contribution rate (% of profit),48.8,48.8,48.9,48.9,49.0,48.8,Euro
Germany,DEU,Paying taxes: Total tax and contribution rate (% of profit) - Score,67.18223,67.11505,67.07691,67.00966,66.86842,67.08901,Euro
Germany,DEU,Protecting minority investors (DB15-20 methodology) - Score,62.0,62.0,62.0,62.0,62.0,62.0,Euro
Germany,DEU,Protecting minority investors: Ease of shareholder suits index (0-10) (DB15-20 methodology),5.0,5.0,5.0,5.0,5.0,5.0,Euro
Germany,DEU,Protecting minority investors: Ease of shareholder suits index (0-10) (DB15-20 methodology) - Score,50.0,50.0,50.0,50.0,50.0,50.0,Euro
Germany,DEU,Protecting minority investors: Extent of corporate transparency index (0-7) (DB15-20 methodology),6.0,6.0,6.0,6.0,6.0,6.0,Euro
Germany,DEU,Protecting minority investors: Extent of corporate transparency index (0-7) (DB15-20 methodology) - Score,85.71429,85.71429,85.71429,85.71429,85.71429,85.71429,Euro
Germany,DEU,Protecting minority investors: Extent of director liability index (0-10),5.0,5.0,5.0,5.0,5.0,5.0,Euro
Germany,DEU,Protecting minority investors: Extent of director liability index (0-10) - Score,50.0,50.0,50.0,50.0,50.0,50.0,Euro
Germany,DEU,Protecting minority investors: Extent of disclosure index (0-10),5.0,5.0,5.0,5.0,5.0,5.0,Euro
Germany,DEU,Protecting minority investors: Extent of disclosure index (0-10) - Score,50.0,50.0,50.0,50.0,50.0,50.0,Euro
Germany,DEU,Protecting minority investors: Extent of ownership and control index (0-7) (DB15-20 methodology),5.0,5.0,5.0,5.0,5.0,5.0,Euro
Germany,DEU,Protecting minority investors: Extent of ownership and control index (0-7) (DB15-20 methodology) - Score,71.42857,71.42857,71.42857,71.42857,71.42857,71.42857,Euro
Germany,DEU,Protecting minority investors: Extent of shareholder rights index (0-6) (DB15-20 methodology),5.0,5.0,5.0,5.0,5.0,5.0,Euro
Germany,DEU,Protecting minority investors: Extent of shareholder rights index (0-6) (DB15-20 methodology) - Score,83.33333,83.33333,83.33333,83.33333,83.33333,83.33333,Euro
Germany,DEU,Protecting minority investors: Strength of minority investor protection index (0-50) (DB15-20 methodology),31.0,31.0,31.0,31.0,31.0,31.0,Euro
Germany,DEU,Registering property: Cost (% of property value),6.7,6.7,6.7,6.7,6.7,6.6,Euro
Germany,DEU,Registering property: Cost (% of property value) - Score,55.32303,55.5899,55.60387,55.55971,55.53897,55.71598,Euro
Germany,DEU,Registering property: Procedures (number),6.0,6.0,6.0,6.0,6.0,6.0,Euro
Germany,DEU,Registering property: Procedures (number) - Score,58.33333,58.33333,58.33333,58.33333,58.33333,58.33333,Euro
Germany,DEU,Registering property: Time (days),52.0,52.0,52.0,52.0,52.0,52.0,Euro
Germany,DEU,Registering property: Time (days) - Score,75.59809,75.59809,75.59809,75.59809,75.59809,75.59809,Euro
Germany,DEU,Reorganization proceedings index (0-3) (DB15-20 methodology),3.0,3.0,3.0,3.0,3.0,3.0,Euro
Germany,DEU,Resolving insolvency - Score,91.8,91.9,92.3,90.3,90.1,89.8,Euro
Germany,DEU,Resolving insolvency: Commencement of proceedings index (0-3) (DB15-20 methodology),3.0,3.0,3.0,3.0,3.0,3.0,Euro
Germany,DEU,Resolving insolvency: Cost (% of estate),8.0,8.0,8.0,8.0,8.0,8.0,Euro
Germany,DEU,Resolving insolvency: Creditor participation index (0-4) (DB15-20 methodology),3.0,3.0,3.0,3.0,3.0,3.0,Euro
Germany,DEU,Resolving insolvency: Management of debtor's assets index (0-6) (DB15-20 methodology),6.0,6.0,6.0,6.0,6.0,6.0,Euro
Germany,DEU,Resolving insolvency: Outcome (0 as piecemeal sale and 1 as going concern),1.0,1.0,1.0,1.0,1.0,1.0,Euro
Germany,DEU,Resolving insolvency: Recovery rate (cents on the dollar),83.4,83.7,84.4,80.6,80.4,79.8,Euro
Germany,DEU,Resolving insolvency: Recovery rate (cents on the dollar) - Score,89.81143,90.11818,90.80304,86.79798,86.49284,85.87836,Euro
Germany,DEU,Resolving insolvency: Strength of insolvency framework index (0-16),15.0,15.0,15.0,15.0,15.0,15.0,Euro
Germany,DEU,Resolving insolvency: Strength of insolvency framework index (0-16) - Score,93.75,93.75,93.75,93.75,93.75,93.75,Euro
Germany,DEU,Resolving insolvency: Time (years),1.2,1.2,1.2,1.2,1.2,1.2,Euro
Germany,DEU,Starting a business - Score,81.4,82.7,83.5,83.5,83.6,83.7,Euro
Germany,DEU,Starting a business: Cost - Men (% of income per capita),8.8,6.9,6.7,6.8,6.5,6.5,Euro
Germany,DEU,Starting a business: Cost - Men (% of income per capita) - Score,95.60738,96.56846,96.66681,96.58752,96.73493,96.74526,Euro
Germany,DEU,Starting a business: Cost - Women (% of income per capita),8.8,6.9,6.7,6.8,6.5,6.5,Euro
Germany,DEU,Starting a business: Cost - Women (% of income per capita) - Score,95.60738,96.56846,96.66681,96.58752,96.73493,96.74526,Euro
Germany,DEU,Starting a business: Minimum capital (% of income per capita),35.8,33.9,32.9,32.4,31.0,29.8,Euro
Germany,DEU,Starting a business: Paid-in Minimum capital (% of income per capita) - Score,91.04568,91.52287,91.76582,91.89049,92.24079,92.54867,Euro
Germany,DEU,Starting a business: Procedures required - Men (number),9.0,9.0,9.0,9.0,9.0,9.0,Euro
Germany,DEU,Starting a business: Procedures required - Men (number) - Score,52.94118,52.94118,52.94118,52.94118,52.94118,52.94118,Euro
Germany,DEU,Starting a business: Procedures required - Women (number),9.0,9.0,9.0,9.0,9.0,9.0,Euro
Germany,DEU,Starting a business: Procedures required - Women (number) - Score,52.94118,52.94118,52.94118,52.94118,52.94118,52.94118,Euro
Germany,DEU,Starting a business: Time - Men (days),14.5,10.5,8.0,8.0,8.0,8.0,Euro
Germany,DEU,Starting a business: Time - Men (days) - Score,85.92965,89.94975,92.46231,92.46231,92.46231,92.46231,Euro
Germany,DEU,Starting a business: Time - Women (days),14.5,10.5,8.0,8.0,8.0,8.0,Euro
Germany,DEU,Starting a business: Time - Women (days)- Score,85.92965,89.94975,92.46231,92.46231,92.46231,92.46231,Euro
Germany,DEU,Time to export: Border compliance (hours) (DB16-20 methodology),36.0,36.0,36.0,36.0,36.0,36.0,Euro
Germany,DEU,Time to export: Documentary compliance (hours) (DB16-20 methodology),1.0,1.0,1.0,1.0,1.0,1.0,Euro
Germany,DEU,Time to import: Border compliance (hours) (DB16-20 methodology),0.0,0.0,0.0,0.0,0.0,0.0,Euro
Germany,DEU,Time to import: Documentary compliance (hours) (DB16-20 methodology),0.5,0.5,0.5,0.5,0.5,0.5,Euro
Germany,DEU,Trading across borders (DB16-20 methodology) - Score,91.8,91.8,91.8,91.8,91.8,91.8,Euro
Germany,DEU,Trading across borders: Cost to export: Border compliance (USD) (DB16-20 methodology),345.0,345.0,345.0,345.0,345.0,345.0,Euro
Germany,DEU,Trading across borders: Cost to export: Border compliance (USD) (DB16-20 methodology) - Score,67.45283,67.45283,67.45283,67.45283,67.45283,67.45283,Euro
Germany,DEU,Trading across borders: Cost to export: Documentary compliance (USD) (DB16-20 methodology),45.0,45.0,45.0,45.0,45.0,45.0,Euro
Germany,DEU,Trading across borders: Cost to export: Documentary compliance (USD) (DB16-20 methodology) - Score,88.75,88.75,88.75,88.75,88.75,88.75,Euro
Germany,DEU,Trading across borders: Cost to import: Border compliance (USD) (DB16-20 methodology),0.0,0.0,0.0,0.0,0.0,0.0,Euro
Germany,DEU,Trading across borders: Cost to import: Border compliance (USD) (DB16-20 methodology) - Score,100.0,100.0,100.0,100.0,100.0,100.0,Euro
Germany,DEU,Trading across borders: Cost to import: Documentary compliance (USD) (DB16-20 methodology),0.0,0.0,0.0,0.0,0.0,0.0,Euro
Germany,DEU,Trading across borders: Cost to import: Documentary compliance (USD) (DB16-20 methodology) - Score,100.0,100.0,100.0,100.0,100.0,100.0,Euro
Germany,DEU,Trading across borders: Time to export: Border compliance (hours) (DB16-20 methodology) - Score,77.98742,77.98742,77.98742,77.98742,77.98742,77.98742,Euro
Germany,DEU,Trading across borders: Time to export: Documentary compliance (hours) (DB16-20 methodology) - Score,100.0,100.0,100.0,100.0,100.0,100.0,Euro
Germany,DEU,Trading across borders: Time to import: Border compliance (hours) (DB16-20 methodology) - Score,100.0,100.0,100.0,100.0,100.0,100.0,Euro
Germany,DEU,Trading across borders: Time to import: Documentary compliance (hours) (DB16-20 methodology) - Score,100.0,100.0,100.0,100.0,100.0,100.0,Euro
Greece,GRC,Dealing with construction permits (DB16-20 methodology) - Score,66.7,66.7,68.4,68.4,69.5,69.5,Euro
Greece,GRC,Dealing with construction permits: Building quality control index (0-15) (DB16-20 methodology),11.0,11.0,12.0,12.0,12.0,12.0,Euro
Greece,GRC,Dealing with construction permits: Building quality control index (0-15) (DB16-20 methodology) - Score,73.33333,73.33333,80.0,80.0,80.0,80.0,Euro
Greece,GRC,Dealing with construction permits: Cost (% of Warehouse value),2.0,2.0,2.0,2.0,1.9,1.9,Euro
Greece,GRC,Dealing with construction permits: Cost (% of Warehouse value) - Score,90.1489,90.13175,90.12669,90.14082,90.42559,90.49106,Euro
Greece,GRC,Dealing with construction permits: Liability and insurance regimes index (0-2) (DB16-20 methodology),1.0,1.0,1.0,1.0,1.0,1.0,Euro
Greece,GRC,Dealing with construction permits: Procedures (number),18.0,18.0,18.0,18.0,17.0,17.0,Euro
Greece,GRC,Dealing with construction permits: Procedures (number) - Score,48.0,48.0,48.0,48.0,52.0,52.0,Euro
Greece,GRC,Dealing with construction permits: Professional certifications index (0-4) (DB16-20 methodology),3.0,3.0,4.0,4.0,4.0,4.0,Euro
Greece,GRC,Dealing with construction permits: Quality control after construction index (0-3) (DB16-20 methodology),3.0,3.0,3.0,3.0,3.0,3.0,Euro
Greece,GRC,Dealing with construction permits: Quality control before construction index (0-1) (DB16-20 methodology),1.0,1.0,1.0,1.0,1.0,1.0,Euro
Greece,GRC,Dealing with construction permits: Quality control during construction index (0-3) (DB16-20 methodology),2.0,2.0,2.0,2.0,2.0,2.0,Euro
Greece,GRC,Dealing with construction permits: Quality of building regulations index (0-2) (DB16-20 methodology),1.0,1.0,1.0,1.0,1.0,1.0,Euro
Greece,GRC,Dealing with construction permits: Time (days),181.0,181.0,181.0,181.0,180.0,180.0,Euro
Greece,GRC,Dealing with construction permits: Time (days)  - Score,55.33141,55.33141,55.33141,55.33141,55.6196,55.6196,Euro
Greece,GRC,Enforcing contracts: Attorney fees (% of claim),10.0,10.0,10.0,10.0,10.0,10.0,Euro
Greece,GRC,Enforcing contracts: Cost (% of claim),22.4,22.4,22.4,22.4,22.4,22.4,Euro
Greece,GRC,Enforcing contracts: Cost (% of claim) - Score,74.91564,74.91564,74.91564,74.91564,74.91564,74.91564,Euro
Greece,GRC,Enforcing contracts: Court fees (% of claim),4.6,4.6,4.6,4.6,4.6,4.6,Euro
Greece,GRC,Enforcing contracts: Enforcement fees (% of claim),7.8,7.8,7.8,7.8,7.8,7.8,Euro
Greece,GRC,Enforcing contracts: Enforcement of judgment (days),120.0,120.0,251.0,251.0,251.0,251.0,Euro
Greece,GRC,Enforcing contracts: Filing and service (days),60.0,60.0,60.0,60.0,60.0,60.0,Euro
Greece,GRC,Enforcing contracts: Time (days),1580.0,1580.0,1711.0,1711.0,1711.0,1711.0,Euro
Greece,GRC,Enforcing contracts: Time (days) - Score,0.0,0.0,0.0,0.0,0.0,0.0,Euro
Greece,GRC,Enforcing contracts: Trial and judgment (days),1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,Euro
Greece,GRC,Getting credit (DB15-20 methodology) - Score,45.0,45.0,45.0,45.0,45.0,45.0,Euro
Greece,GRC,Getting Credit total score (DB15-20 methodology),9.0,9.0,9.0,9.0,9.0,9.0,Euro
Greece,GRC,Getting credit: Credit bureau coverage (% of adults),82.5,81.2,79.6,78.3,72.5,69.9,Euro
Greece,GRC,Getting credit: Credit registry coverage (% of adults),0.0,0.0,0.0,0.0,0.0,0.0,Euro
Greece,GRC,Getting credit: Depth of credit information index (0-8) (DB15-20 methodology),7.0,7.0,7.0,7.0,7.0,7.0,Euro
Greece,GRC,Getting credit: Depth of credit information index (0-8) (DB15-20 methodology) - Score,87.5,87.5,87.5,87.5,87.5,87.5,Euro
Greece,GRC,Getting credit: Strength of legal rights index (0-12) (DB15-20 methodology),2.0,2.0,2.0,2.0,2.0,2.0,Euro
Greece,GRC,Getting credit: Strength of legal rights index (0-12) (DB15-20 methodology) - Score,16.66667,16.66667,16.66667,16.66667,16.66667,16.66667,Euro
Greece,GRC,Getting electricity (DB16-20 methodology) - Score,80.6,80.6,80.6,80.6,84.7,84.7,Euro
Greece,GRC,Getting electricity: Communication of tariffs and tariff changes (0-1) (DB16-20 methodology),1.0,1.0,1.0,1.0,1.0,1.0,Euro
Greece,GRC,Getting electricity: Cost to get electricity (% of income per capita),69.7,70.0,69.9,70.1,69.9,68.2,Euro
Greece,GRC,Getting electricity: Cost to get electricity (% of income per capita) - Score,99.13969,99.13604,99.13751,99.13402,99.13691,99.15858,Euro
Greece,GRC,Getting electricity: Financial deterrents aimed at limiting outages (0-1) (DB16-20 methodology),1.0,1.0,1.0,1.0,1.0,1.0,Euro
Greece,GRC,Getting electricity: Mechanisms for monitoring outages (0-1) (DB16-20 methodology),1.0,1.0,1.0,1.0,1.0,1.0,Euro
Greece,GRC,Getting electricity: Mechanisms for restoring service (0-1) (DB16-20 methodology),1.0,1.0,1.0,1.0,1.0,1.0,Euro
Greece,GRC,Getting electricity: Minimum outage time (in minutes)  (DB16-20 methodology),3.0,3.0,3.0,3.0,3.0,3.0,Euro
Greece,GRC,Getting electricity: Price of electricity (US cents per kWh) (DB16-20 methodology),14.1,15.6,22.2,20.7,19.5,20.4,Euro
Greece,GRC,Getting electricity: Procedures (number),6.0,6.0,6.0,6.0,5.0,5.0,Euro
Greece,GRC,Getting electricity: Procedures (number) - Score,50.0,50.0,50.0,50.0,66.66667,66.66667,Euro
Greece,GRC,Getting electricity: Regulatory monitoring (0-1) (DB16-20 methodology),1.0,1.0,1.0,1.0,1.0,1.0,Euro
Greece,GRC,Getting electricity: Reliability of supply and transparency of tariff index (0-8) (DB16-20 methodology),7.0,7.0,7.0,7.0,7.0,7.0,Euro
Greece,GRC,Getting electricity: Reliability of supply and transparency of tariff index (0-8) (DB16-20 methodology) - Score,87.5,87.5,87.5,87.5,87.5,87.5,Euro
Greece,GRC,Getting electricity: System average interruption duration index (SAIDI) (DB16-20 methodology),2.2,1.5,1.0,2.2,1.9,1.57,Euro
Greece,GRC,Getting electricity: System average interruption frequency index (SAIFI) (DB16-20 methodology),1.6,1.2,1.1,1.4,1.3,1.44,Euro
Greece,GRC,Getting electricity: Time (days),51.0,51.0,51.0,51.0,51.0,51.0,Euro
Greece,GRC,Getting electricity: Time (days) - Score,85.65217,85.65217,85.65217,85.65217,85.65217,85.65217,Euro
Greece,GRC,Getting electricity: Total duration and frequency of outages per customer a year (0-3) (DB16-20 methodology),2.0,2.0,2.0,2.0,2.0,2.0,Euro
Greece,GRC,Other taxes (% of profits),0.7,0.6,0.6,0.6,0.6,0.6,Euro
Greece,GRC,Paying taxes: Labor tax and contributions (% of profits),31.0,29.3,27.7,28.0,28.3,28.3,Euro
Greece,GRC,Paying taxes: Payments (number per year),8.0,8.0,8.0,8.0,8.0,8.0,Euro
Greece,GRC,Paying taxes: Payments per year (number per year) - Score,91.66667,91.66667,91.66667,91.66667,91.66667,91.66667,Euro
Greece,GRC,Paying taxes: Profit tax (% of profits),19.0,19.7,22.4,23.0,23.0,23.0,Euro
Greece,GRC,Paying taxes: Time (hours per year),193.0,193.0,193.0,193.0,193.0,193.0,Euro
Greece,GRC,Paying taxes: Time (hours per year) - Score,77.74343,77.74343,77.74343,77.74343,77.74343,77.74343,Euro
Greece,GRC,Paying taxes: Total tax and contribution rate (% of profit),50.7,49.6,50.7,51.7,51.9,51.9,Euro
Greece,GRC,Paying taxes: Total tax and contribution rate (% of profit) - Score,64.26145,65.92929,64.22108,62.76902,62.45803,62.45803,Euro
Greece,GRC,Protecting minority investors (DB15-20 methodology) - Score,64.0,64.0,64.0,64.0,64.0,70.0,Euro
Greece,GRC,Protecting minority investors: Ease of shareholder suits index (0-10) (DB15-20 methodology),5.0,5.0,5.0,5.0,5.0,5.0,Euro
Greece,GRC,Protecting minority investors: Ease of shareholder suits index (0-10) (DB15-20 methodology) - Score,50.0,50.0,50.0,50.0,50.0,50.0,Euro
Greece,GRC,Protecting minority investors: Extent of corporate transparency index (0-7) (DB15-20 methodology),5.0,5.0,5.0,5.0,5.0,6.0,Euro
